,metric,step_0,step_1,step_2,step_3,step_4,step_5,step_6,step_7,importance
685,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_4grams,,,7.830905967532353e-05
712,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_3grams,,,7.813017500486028e-05
651,manhattan,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,7.799775174429533e-05
559,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_4grams,,,,7.743340924174108e-05
1047,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_2grams,,,7.730897015174262e-05
830,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,get_4grams,,,7.663870576486389e-05
476,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,get_4grams,,,,7.660837931043791e-05
1183,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,7.620256851140757e-05
321,cosine,sentence_to_doc,get_tokens,get_stopwords,get_token_text,,,,,7.588156966246825e-05
291,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,,,,,7.563918332250933e-05
320,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,,,,,7.544521066415257e-05
1353,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,7.508680139499708e-05
243,manhattan,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,,,,,7.501747221002315e-05
466,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,,,,,7.468399864667188e-05
482,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,,,,,7.461042519377664e-05
1078,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_2grams,,,7.456107195273933e-05
1197,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_4grams,,,7.44692094600455e-05
554,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_3grams,,,,7.446547778541849e-05
1017,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,7.44206563916686e-05
832,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,,,,7.387073537148424e-05
301,cosine,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,get_4grams,,,,7.37923933311211e-05
1326,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,7.332729798904239e-05
102,euclidean,sentence_to_doc,chunk_NEs,get_token_text,get_2grams,,,,,7.299330016726169e-05
493,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_4grams,,,,7.297878400011893e-05
308,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_2grams,,,,7.285504385032769e-05
472,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,get_3grams,,,,7.276525623606643e-05
306,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,,,,,7.262118096552972e-05
718,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_4grams,,,7.261539410659734e-05
26,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,get_3grams,,,,,7.221190369932933e-05
1767,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,7.216744665340185e-05
398,euclidean,sentence_to_doc,chunk_NEs,get_token_text,get_characters,get_4grams,,,,7.198047612749031e-05
478,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,get_4grams,,,,7.195878372768735e-05
1044,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_2grams,,,7.162839328462734e-05
1172,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,7.157093715374184e-05
1465,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,7.152722129160733e-05
1457,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,7.082296273360464e-05
296,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,get_3grams,,,,7.063286147020142e-05
543,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_4grams,,,,7.049258138539683e-05
815,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,7.038756256929977e-05
266,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_3grams,,,,7.032913596436293e-05
246,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,get_2grams,,,,7.027243606256921e-05
803,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,,,,7.023447017794132e-05
1779,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_characters,,,6.994314876784424e-05
1772,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,6.98888458374509e-05
1322,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,6.921264607309325e-05
650,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,6.896410599139662e-05
1462,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_2grams,,6.852487293738654e-05
681,cosine,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_3grams,,,6.850300786182777e-05
868,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_2grams,,,6.83339023255094e-05
514,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_pos_tags,,,,,6.808562504764196e-05
1481,cosine,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,6.792984805518527e-05
1752,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,6.786497569763049e-05
1187,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,,,,6.780686780639213e-05
107,manhattan,sentence_to_doc,chunk_NEs,get_token_text,get_3grams,,,,,6.774732098600684e-05
142,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,get_characters,get_4grams,,,,6.759003400622768e-05
506,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_3grams,,,,6.748712453595453e-05
678,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_2grams,,,6.71475684560212e-05
511,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_4grams,,,,6.706362194971598e-05
492,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_4grams,,,,6.701337213262343e-05
1487,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,6.66207242932939e-05
1748,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_2grams,,6.62634602099116e-05
1087,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_4grams,,,6.592586840936386e-05
106,euclidean,sentence_to_doc,chunk_NEs,get_token_text,get_3grams,,,,,6.563246657176103e-05
108,jaccard,sentence_to_doc,chunk_NEs,get_token_text,get_4grams,,,,,6.560658008481159e-05
258,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,,,,,6.531779078283675e-05
109,cosine,sentence_to_doc,chunk_NEs,get_token_text,get_4grams,,,,,6.522863277406589e-05
1196,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_4grams,,,6.522070593342866e-05
822,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,get_2grams,,,6.521757951449418e-05
1158,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,,6.512724535393613e-05
1765,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,6.504032776880574e-05
1642,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,6.501996351646848e-05
498,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,,,,,6.491063537118406e-05
290,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,,,,,6.482814569814669e-05
801,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,,,,6.427384847595433e-05
242,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,,,,,6.391794333084766e-05
1490,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_characters,,,6.308003228448396e-05
146,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,,,,,6.299094961581153e-05
1038,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_characters,get_4grams,,,6.269523758570035e-05
103,manhattan,sentence_to_doc,chunk_NEs,get_token_text,get_2grams,,,,,6.17077888172848e-05
1750,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_2grams,,6.111756245727058e-05
297,cosine,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,get_3grams,,,,6.111258072334575e-05
1162,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_characters,get_3grams,,,6.096795706509438e-05
110,euclidean,sentence_to_doc,chunk_NEs,get_token_text,get_4grams,,,,,6.094998692931546e-05
1643,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,6.05515733470701e-05
704,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,,,,6.014736601733117e-05
95,manhattan,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_4grams,,,,,5.9911460616697246e-05
649,cosine,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,5.971072881972979e-05
1191,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_2grams,,,5.890349371579622e-05
1352,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,5.873723908280565e-05
1201,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,,,,5.8716723145997603e-05
824,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,get_3grams,,,5.836213866859443e-05
555,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_3grams,,,,5.815876162861181e-05
1209,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_3grams,,,5.74262200218326e-05
836,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_2grams,,,5.693403148379233e-05
1042,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,,,,5.6548670734108664e-05
647,manhattan,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_2grams,,,5.654626730783646e-05
487,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_2grams,,,,5.653151554672897e-05
539,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_3grams,,,,5.629734051406728e-05
642,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,,,,5.5863606978417286e-05
667,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_characters,get_3grams,,,5.561602337556386e-05
471,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,get_2grams,,,,5.512823973953131e-05
30,euclidean,sentence_to_doc,get_tokens,lemmatize_tokens,get_4grams,,,,,5.4741560792418175e-05
1177,cosine,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,5.440347001350843e-05
826,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,get_3grams,,,5.4114816584978785e-05
1753,cosine,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,5.3942565691842e-05
648,jaccard,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,5.38808373752151e-05
843,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_3grams,,,5.345653943807582e-05
1356,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_4grams,,5.341898481100699e-05
1770,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,5.341617501974215e-05
791,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,,5.3133411794920436e-05
490,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,get_3grams,,,,5.237813187709503e-05
1466,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,5.123243297407104e-05
1482,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,5.104729759439108e-05
1479,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,5.0613458869538956e-05
814,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,5.047955525037855e-05
786,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_characters,,,,5.0119598709344647e-05
83,manhattan,sentence_to_doc,chunk_NEs,lemmatize_tokens,,,,,,4.96765682791414e-05
1186,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,,,,4.9092858411056826e-05
1762,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_characters,,,4.869479134716983e-05
1085,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_4grams,,,4.823576266468054e-05
1478,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,4.779240523690037e-05
1205,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_2grams,,,4.775407565829888e-05
1170,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,,,,4.765171303998305e-05
876,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_4grams,,,4.74319329387393e-05
809,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,4.740903755956931e-05
671,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,get_characters,get_4grams,,,4.715443402733665e-05
1456,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,4.682663702893854e-05
524,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_pos_tags,get_4grams,,,,4.6244759652503235e-05
558,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_4grams,,,,4.6215728698915056e-05
502,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_2grams,,,,4.6127230912158834e-05
1043,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,,,,4.608575019765803e-05
792,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_characters,get_3grams,,,4.5966071442240544e-05
877,cosine,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_4grams,,,4.565655619311697e-05
784,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_characters,,,,4.5602435328309765e-05
569,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_3grams,,,,4.555752094434964e-05
1467,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,4.5193634426937647e-05
300,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_pos_tags,get_4grams,,,,4.516989826336032e-05
873,cosine,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,get_3grams,,,4.511552220641808e-05
835,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,,,,4.502684605805258e-05
1468,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,4.495633612875146e-05
483,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,,,,,4.440298146112344e-05
1236,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_2grams,,,4.3978687653437066e-05
307,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,,,,,4.380928927817956e-05
1634,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_characters,,,4.3067530145709334e-05
274,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,,,,,4.2402073710890065e-05
1469,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_4grams,,4.192067015094939e-05
440,jaccard,sentence_to_doc,chunk_NEs,get_synsets,remove_non_alnum,get_3grams,,,,4.1768227629724596e-05
509,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_4grams,,,,4.139566320917858e-05
1458,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,4.1126347701209064e-05
330,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_3grams,,,,4.1003448764776384e-05
340,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_2grams,,,,4.057482829744883e-05
275,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,,,,,4.041267178899177e-05
328,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_3grams,,,,4.027831945920261e-05
864,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_synsets,remove_non_alnum,,,,4.004496777241497e-05
802,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,,,,4.001191205479144e-05
350,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_4grams,,,,3.982409795070187e-05
1754,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,get_3grams,,3.9672433333968123e-05
346,euclidean,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_3grams,,,,3.949122142538374e-05
1195,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_3grams,,,3.924227559632845e-05
1228,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_characters,get_4grams,,,3.849348786547944e-05
707,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,,,,3.818771117727363e-05
1077,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_2grams,,,3.792915565719812e-05
675,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,,,,3.7913592501084885e-05
564,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,get_2grams,,,,3.788909733140157e-05
1623,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_characters,get_2grams,,3.7764618953187335e-05
1484,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,3.7578396542465244e-05
1485,cosine,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_4grams,,3.750046053836859e-05
317,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_4grams,,,,3.741889427915167e-05
250,euclidean,sentence_to_doc,get_tokens,remove_stopwords,lemmatize_tokens,get_3grams,,,,3.6191398514829846e-05
508,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,get_4grams,,,,3.600551758192782e-05
684,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,get_4grams,,,3.597731062974114e-05
1638,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_2grams,,3.576204708025924e-05
214,euclidean,sentence_to_doc,get_tokens,get_synsets,remove_non_alnum,get_2grams,,,,3.566969742124721e-05
450,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_pos_tags,,,,,3.544119296486907e-05
813,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,3.501720379992951e-05
1480,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,remove_non_alnum,get_characters,get_3grams,,3.481269465392165e-05
1079,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_2grams,,,3.480949660914953e-05
345,cosine,sentence_to_doc,get_tokens,get_stopwords,get_synsets,get_3grams,,,,3.4465063097147315e-05
1010,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,,,,3.399113028533125e-05
318,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_4grams,,,,3.391456622712014e-05
259,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,,,,,3.391196841456205e-05
1746,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,get_characters,,,3.2813332855346996e-05
1048,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_token_text,remove_non_alnum,get_3grams,,,3.247851514501079e-05
706,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,,,,3.219673033004838e-05
1208,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_3grams,,,3.193545016169261e-05
335,manhattan,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_4grams,,,,3.189091740811236e-05
1074,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,,,,3.169839883287762e-05
477,cosine,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,get_4grams,,,,3.154795494515386e-05
46,euclidean,sentence_to_doc,get_tokens,get_token_text,get_4grams,,,,,3.151347374382034e-05
23,manhattan,sentence_to_doc,get_tokens,lemmatize_tokens,get_2grams,,,,,3.078119218538097e-05
1213,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_4grams,,,3.0761410523589446e-05
324,jaccard,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_2grams,,,,3.0463083243241554e-05
1072,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,,,,3.026842972476354e-05
151,manhattan,sentence_to_doc,get_tokens,lemmatize_tokens,remove_non_alnum,get_2grams,,,,3.005724580569232e-05
541,cosine,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_4grams,,,,3.0027397881952448e-05
544,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,,,,,2.9202166195636937e-05
91,manhattan,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_3grams,,,,,2.913702611304896e-05
1202,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,,,,2.8782657085105192e-05
312,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_3grams,,,,2.8718235733794323e-05
708,jaccard,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,remove_non_alnum,get_2grams,,,2.859943815130722e-05
1204,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,remove_non_alnum,get_2grams,,,2.8422051516607237e-05
279,manhattan,sentence_to_doc,get_tokens,remove_stopwords,get_synsets,get_2grams,,,,2.8347954855211102e-05
94,euclidean,sentence_to_doc,chunk_NEs,lemmatize_tokens,get_4grams,,,,,2.7848044527883237e-05
1075,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,,,,2.7546380328764966e-05
1171,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,remove_non_alnum,,,,2.738161355887047e-05
674,euclidean,sentence_to_doc,get_tokens,remove_stopwords,get_token_text,remove_non_alnum,,,,2.7290557606725948e-05
309,cosine,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_2grams,,,,2.7287672884063537e-05
31,manhattan,sentence_to_doc,get_tokens,lemmatize_tokens,get_4grams,,,,,2.6995350391513305e-05
1245,cosine,sentence_to_doc,chunk_NEs,get_stopwords,get_synsets,remove_non_alnum,get_4grams,,,2.6285744594570822e-05
1084,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_4grams,,,2.6225927685562084e-05
43,manhattan,sentence_to_doc,get_tokens,get_token_text,get_3grams,,,,,2.609667478996437e-05
825,cosine,sentence_to_doc,get_tokens,get_stopwords,get_token_text,get_characters,get_3grams,,,2.5956653406892354e-05
1155,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,get_characters,,,,2.5714643145635637e-05
1018,euclidean,sentence_to_doc,chunk_NEs,remove_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,2.4893048714318173e-05
499,manhattan,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,,,,,2.4494018202492583e-05
1192,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_3grams,,,2.441003852952221e-05
1194,euclidean,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_characters,get_3grams,,,2.411964214206427e-05
548,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_2grams,,,,2.4024900234545305e-05
314,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_3grams,,,,2.383382158312785e-05
556,jaccard,sentence_to_doc,chunk_NEs,get_stopwords,get_token_text,get_4grams,,,,2.351627279534954e-05
808,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_3grams,,,2.3300515702293546e-05
311,manhattan,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_2grams,,,,2.3201172130371087e-05
1640,jaccard,sentence_to_doc,chunk_NEs,remove_stopwords,get_synsets,remove_non_alnum,get_characters,get_3grams,,2.3112684022887775e-05
531,manhattan,sentence_to_doc,chunk_NEs,get_stopwords,lemmatize_tokens,,,,,2.294556979157484e-05
790,euclidean,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,get_characters,get_2grams,,,2.231565044158732e-05
812,jaccard,sentence_to_doc,get_tokens,get_stopwords,lemmatize_tokens,remove_non_alnum,get_4grams,,,2.2259212556168818e-05
